customer_id,customer_name,age,gender,occupation,home_country,home_city,account_type,account_open_date,account_age_days,previous_fraud_flag,customer_risk_segment,total_transactions,total_fraud_transactions,fraud_rate,lifetime_spend,avg_transaction_amount
CUST02133,Timothy Green,64,Male,Chef,Australia,Brisbane,Savings,24/02/2019,2502,0,Low,8,0,0.00%,955.2,119.4
CUST02134,Mary Kim,43,Female,Teacher,United Kingdom,Edinburgh,Savings,15/12/2019,2208,0,Low,7,0,0.00%,"2,166.98",309.57
CUST02135,Gary Scott,19,Male,Software Engineer,Canada,Vancouver,Checking,31/07/2021,1614,0,Low,5,0,0.00%,887.77,177.55
CUST02136,Kwame Mitchell,49,Male,Software Engineer,United Kingdom,Birmingham,Checking,15/02/2019,2511,0,Low,4,0,0.00%,266.18,66.55
CUST02137,Justin Sanchez,24,Male,Operations Manager,Italy,Milan,Savings,29/12/2016,3289,0,Low,4,0,0.00%,264.6,66.15
CUST02138,Susan Martinez,52,Female,Marketing Specialist,Germany,Munich,Checking,08/04/2020,2093,0,Low,8,0,0.00%,"1,423.56",177.95
CUST02139,Anastasia Schmidt,18,Female,Teacher,Japan,Nagoya,Checking,16/03/2016,3577,0,Medium,7,0,0.00%,"1,011.16",144.45
CUST02140,Ashley Scott,29,Female,Architect,Australia,Perth,Savings,04/04/2023,1002,0,Low,7,0,0.00%,"1,277.76",182.54
CUST02141,Kimberly Park,47,Female,Physician,United Kingdom,Edinburgh,Checking,24/07/2013,4543,0,Low,5,0,0.00%,775.89,155.18
CUST02142,Santiago Martinez,50,Male,Consultant,Nigeria,Abuja,Checking,04/09/2014,4136,0,Low,7,0,0.00%,"1,887.88",269.7
CUST02143,Kevin Sanchez,39,Male,Data Analyst,France,Paris,Business,02/01/2019,2555,0,Low,4,0,0.00%,526.82,131.71
CUST02144,Zanele King,36,Female,Data Analyst,United Arab Emirates,Sharjah,Savings,03/10/2014,4107,0,Low,8,0,0.00%,"1,023.46",127.93
CUST02145,Klaus Rodriguez,50,Male,University Professor,Ireland,Cork,Premium,09/03/2013,4680,0,Low,3,0,0.00%,"2,267.63",755.88
CUST02146,Cynthia Ramirez,18,Female,Graphic Designer,United Kingdom,Birmingham,Checking,01/09/2018,2678,0,Medium,4,0,0.00%,647.17,161.79
CUST02147,Anthony King,46,Male,Financial Analyst,Canada,Ottawa,Savings,15/07/2015,3822,0,Low,5,0,0.00%,"1,436.97",287.39
CUST02148,Wei Chen,47,Male,Electrician,United Kingdom,Edinburgh,Savings,18/11/2014,4061,0,Low,8,0,0.00%,818.23,102.28
CUST02149,Jonathan Davis,34,Male,Police Officer,Germany,Frankfurt,Checking,27/09/2023,826,0,Medium,7,1,14.30%,"1,183.94",169.13
CUST02150,Aiko Adams,60,Female,Operations Manager,Mexico,Monterrey,Premium,27/05/2018,2775,0,Medium,5,0,0.00%,511.92,102.38
CUST02151,David Martinez,33,Male,Project Manager,Germany,Berlin,Checking,29/08/2017,3046,0,Medium,8,0,0.00%,722.48,90.31
CUST02152,Hana Tanaka,26,Female,University Professor,Canada,Toronto,Checking,26/06/2017,3110,0,Low,5,0,0.00%,641.28,128.26
CUST02153,Margaret Martinez,25,Female,Freelance Writer,United States,Miami,Savings,01/10/2014,4109,0,Low,7,0,0.00%,760.48,108.64
CUST02154,Santiago Martin,66,Male,Pharmacist,Germany,Frankfurt,Premium,06/02/2023,1059,0,Low,3,0,0.00%,430.41,143.47
CUST02155,Amy Kim,56,Female,Freelance Writer,Mexico,Monterrey,Checking,18/08/2015,3788,0,Low,7,0,0.00%,714.74,102.11
CUST02156,Michael Kim,18,Male,Project Manager,United States,Phoenix,Checking,06/11/2023,786,0,Low,8,0,0.00%,"1,087.54",135.94
CUST02157,James Lewis,33,Male,Consultant,Japan,Nagoya,Business,26/03/2022,1376,0,Low,4,0,0.00%,543.27,135.82
CUST02158,Carlos Adams,49,Male,Data Analyst,France,Nice,Savings,03/08/2016,3437,0,Low,5,0,0.00%,745.6,149.12
CUST02159,Olga Rivera,72,Female,Plumber,Poland,Warsaw,Business,20/10/2021,1533,0,Medium,6,0,0.00%,962.99,160.5
CUST02160,Matthew Gonzalez,33,Male,Software Engineer,Italy,Rome,Savings,07/03/2015,3952,0,Low,5,0,0.00%,"1,822.00",364.4
CUST02161,David Adams,37,Male,University Professor,South Korea,Busan,Checking,05/07/2013,4562,0,Low,1,0,0.00%,179.18,179.18
CUST02162,Kevin Lee,52,Male,Electrician,Japan,Yokohama,Business,22/04/2021,1714,0,Low,7,0,0.00%,"2,768.59",395.51
CUST02163,Timothy Brown,42,Male,Sales Manager,United Kingdom,Edinburgh,Premium,16/07/2022,1264,0,Low,7,0,0.00%,"3,203.13",457.59
CUST02164,Jacob Clark,62,Male,Lawyer,India,Mumbai,Checking,28/11/2018,2590,0,Low,9,0,0.00%,"1,721.13",191.24
CUST02165,Klaus Carter,23,Male,Project Manager,United States,Los Angeles,Business,17/11/2022,1140,0,Low,8,0,0.00%,"1,606.49",200.81
CUST02166,Anastasia Suzuki,63,Female,Nurse,Brazil,Rio de Janeiro,Checking,08/06/2015,3859,0,Low,5,0,0.00%,"1,211.36",242.27
CUST02167,Layla Rivera,19,Female,Retired,France,Marseille,Savings,07/04/2019,2460,0,Low,4,0,0.00%,386.75,96.69
CUST02168,Hana Santos,19,Female,Physician,United States,Boston,Savings,21/01/2021,1805,0,Low,4,0,0.00%,416,104
CUST02169,Patricia Smith,62,Female,Lawyer,Canada,Calgary,Business,07/06/2019,2399,0,Low,9,0,0.00%,"2,014.47",223.83
CUST02170,Ronald Flores,55,Male,Customer Support Rep,Mexico,Mexico City,Checking,19/01/2019,2538,0,High,2,0,0.00%,273.46,136.73
CUST02171,Sandra Hernandez,45,Female,Pharmacist,United States,Miami,Checking,05/02/2014,4347,0,Low,1,0,0.00%,56.93,56.93
CUST02172,Kimberly Adams,44,Female,Teacher,United Kingdom,Manchester,Premium,01/06/2014,4231,0,Low,1,0,0.00%,122.36,122.36
CUST02173,Sarah Suzuki,38,Female,Sales Manager,United States,Chicago,Checking,15/02/2016,3607,0,Medium,4,1,25.00%,250.18,62.55
CUST02174,Benjamin Clark,36,Male,University Professor,France,Marseille,Checking,02/10/2019,2282,0,Low,2,0,0.00%,"1,874.22",937.11
CUST02175,Laura Thompson,28,Female,Graphic Designer,Japan,Osaka,Savings,07/08/2015,3799,0,Medium,7,1,14.30%,"1,941.24",277.32
CUST02176,Deborah Anderson,38,Female,Operations Manager,Brazil,Rio de Janeiro,Checking,02/08/2023,882,0,High,7,1,14.30%,"1,503.83",214.83
CUST02177,Raj Mitchell,46,Male,Police Officer,United States,Phoenix,Savings,11/12/2016,3307,0,High,9,1,11.10%,960.14,106.68
CUST02178,Amanda Brown,46,Female,Plumber,Japan,Nagoya,Savings,15/07/2023,900,0,Medium,8,0,0.00%,"1,619.62",202.45
CUST02179,Jeffrey Garcia,68,Male,Data Analyst,Germany,Hamburg,Business,15/05/2015,3883,0,Low,7,0,0.00%,705.23,100.75
CUST02180,Nancy Gonzalez,25,Female,Software Engineer,Germany,Frankfurt,Savings,10/11/2013,4434,0,Medium,6,0,0.00%,"2,513.55",418.93
CUST02181,David Anderson,51,Male,Retail Manager,Ireland,Cork,Checking,07/04/2019,2460,0,Low,8,0,0.00%,"1,460.51",182.56
CUST02182,Sarah Smith,43,Female,Small Business Owner,United States,Boston,Checking,27/08/2018,2683,0,Low,6,0,0.00%,"1,188.43",198.07
CUST02183,Brian Botha,52,Male,Physician,United Kingdom,Leeds,Premium,04/06/2016,3497,0,Medium,6,0,0.00%,935.13,155.86
CUST02184,Luca Sanchez,72,Male,Sales Manager,Australia,Melbourne,Premium,23/02/2018,2868,0,Low,5,0,0.00%,379.03,75.81
CUST02185,Sandra Hernandez,38,Female,Retired,United States,Los Angeles,Business,17/11/2015,3697,0,Low,5,0,0.00%,962.88,192.58
CUST02186,Susan Young,63,Female,Marketing Specialist,Brazil,Brasilia,Checking,06/11/2021,1516,0,Low,3,0,0.00%,855.82,285.27
CUST02187,Mohammed Muller,40,Male,Real Estate Agent,Japan,Yokohama,Checking,26/05/2015,3872,0,Low,7,0,0.00%,"1,058.66",151.24
CUST02188,Ronald Jackson,28,Male,Project Manager,Japan,Tokyo,Savings,14/07/2015,3823,0,Low,4,0,0.00%,703.15,175.79
CUST02189,John Sanchez,40,Male,Graphic Designer,Australia,Sydney,Checking,26/04/2022,1345,0,Low,4,0,0.00%,"1,437.25",359.31
CUST02190,Ashley Lee,52,Female,Lawyer,United States,Seattle,Savings,16/10/2023,807,0,Low,3,0,0.00%,104.82,34.94
CUST02191,Timothy Harris,54,Male,Pharmacist,Canada,Ottawa,Checking,16/05/2019,2421,0,Low,5,0,0.00%,865.56,173.11
CUST02192,Samuel King,31,Male,Data Analyst,Mexico,Guadalajara,Checking,07/08/2022,1242,0,Low,2,0,0.00%,126.48,63.24
CUST02193,Aiko Baker,66,Female,Consultant,India,Delhi,Premium,21/01/2021,1805,0,Low,8,0,0.00%,"2,398.76",299.85
CUST02194,Thandiwe Okafor,41,Female,Chef,United Kingdom,London,Checking,05/06/2016,3496,0,Low,6,0,0.00%,480.57,80.1
CUST02195,Emily Rodriguez,27,Female,Operations Manager,Germany,Frankfurt,Savings,19/02/2019,2507,0,Low,5,0,0.00%,397.94,79.59
CUST02196,Sarah Gonzalez,26,Female,Marketing Specialist,Brazil,Salvador,Checking,12/08/2014,4159,0,Low,5,0,0.00%,"1,304.18",260.84
CUST02197,Donna Taylor,35,Female,University Professor,United States,Seattle,Checking,23/06/2020,2017,0,Medium,7,0,0.00%,542.91,77.56
CUST02198,Barbara Santos,41,Female,Graphic Designer,Brazil,Salvador,Checking,22/09/2014,4118,0,Medium,7,0,0.00%,921.52,131.65
CUST02199,Margaret Jackson,50,Female,Customer Support Rep,United Arab Emirates,Sharjah,Checking,07/06/2021,1668,0,Low,6,0,0.00%,974.75,162.46
CUST02200,Luca Rivera,60,Male,HR Manager,Germany,Munich,Savings,10/08/2017,3065,0,Low,4,1,25.00%,353.23,88.31
CUST02201,Hana Park,49,Female,Physician,Spain,Valencia,Premium,03/05/2021,1703,0,Medium,6,1,16.70%,"1,706.30",284.38
CUST02202,Nancy Mitchell,42,Female,Graphic Designer,Ireland,Dublin,Checking,16/04/2016,3546,0,Low,4,0,0.00%,589.21,147.3
CUST02203,Amara Lewis,56,Female,Customer Support Rep,Germany,Munich,Savings,08/11/2017,2975,0,Low,4,0,0.00%,555.41,138.85
CUST02204,Margaret Scott,40,Female,Teacher,United Kingdom,Edinburgh,Savings,05/08/2020,1974,0,Low,3,0,0.00%,189.38,63.13
CUST02205,Laura Schmidt,24,Female,Chef,Canada,Montreal,Savings,24/05/2022,1317,0,Low,11,0,0.00%,"1,528.03",138.91
CUST02206,David Allen,30,Male,Student,France,Marseille,Checking,30/07/2021,1615,0,Medium,5,0,0.00%,193.69,38.74
CUST02207,Elizabeth Davis,59,Female,Freelance Writer,Brazil,Salvador,Checking,07/05/2022,1334,0,Medium,3,0,0.00%,161.41,53.8
CUST02208,Zanele Young,24,Female,Lawyer,India,Delhi,Checking,03/09/2016,3406,0,Low,4,0,0.00%,810.98,202.75
CUST02209,Ashley Hall,32,Female,Accountant,United Arab Emirates,Dubai,Savings,12/02/2013,4705,0,Medium,6,0,0.00%,"1,060.03",176.67
CUST02210,Edward Thomas,26,Male,Retired,Australia,Melbourne,Savings,11/08/2021,1603,0,Low,4,0,0.00%,443.09,110.77
CUST02211,Zanele Adams,48,Female,Software Engineer,Nigeria,Lagos,Checking,30/01/2018,2892,0,Low,2,0,0.00%,128.18,64.09
CUST02212,Raj Schmidt,25,Male,Marketing Specialist,Japan,Nagoya,Savings,27/07/2020,1983,0,Medium,1,0,0.00%,115.14,115.14
CUST02213,Amara Ivanov,45,Female,Sales Manager,South Africa,Johannesburg,Checking,18/01/2014,4365,0,Low,7,0,0.00%,"4,253.69",607.67
CUST02214,Amanda Wright,52,Female,Teacher,Italy,Turin,Checking,10/07/2014,4192,0,Low,5,0,0.00%,"1,154.50",230.9
CUST02215,Gary Kumar,47,Male,Project Manager,United States,Chicago,Premium,03/02/2014,4349,0,Low,6,1,16.70%,"1,133.23",188.87
CUST02216,Fatima Nguyen,46,Female,Marketing Specialist,Germany,Berlin,Premium,05/12/2022,1122,0,Low,7,0,0.00%,"1,329.77",189.97
CUST02217,Chioma Campbell,32,Female,Marketing Specialist,Germany,Hamburg,Savings,15/07/2014,4187,0,Medium,3,0,0.00%,753.56,251.19
CUST02218,John Wilson,29,Male,University Professor,Mexico,Guadalajara,Savings,22/06/2014,4210,0,Medium,6,0,0.00%,370.33,61.72
CUST02219,Andrew Tanaka,51,Male,Consultant,Australia,Perth,Premium,10/06/2016,3491,0,Low,7,0,0.00%,346.93,49.56
CUST02220,Barbara Johnson,27,Female,Nurse,United States,Boston,Checking,13/03/2021,1754,0,Low,4,0,0.00%,897.73,224.43
CUST02221,Ryan Wright,49,Male,Nurse,Italy,Turin,Business,19/08/2017,3056,0,Low,6,1,16.70%,764.18,127.36
CUST02222,Chioma Suzuki,18,Female,University Professor,Germany,Hamburg,Savings,13/06/2023,932,0,Medium,8,0,0.00%,"1,422.75",177.84
CUST02223,Yuki Gonzalez,30,Female,Project Manager,United States,Los Angeles,Checking,08/08/2022,1241,0,Low,3,0,0.00%,"1,163.83",387.94
CUST02224,Brandon Wang,59,Male,Customer Support Rep,Germany,Hamburg,Checking,12/11/2015,3702,0,Low,6,0,0.00%,948.9,158.15
CUST02225,Sven Khan,47,Male,University Professor,United Kingdom,Edinburgh,Checking,28/06/2017,3108,0,Low,5,0,0.00%,"1,442.60",288.52
CUST02226,Edward Singh,18,Male,Real Estate Agent,United Kingdom,London,Savings,01/07/2021,1644,0,Low,5,2,40.00%,595.2,119.04
CUST02227,George Gonzalez,25,Male,Small Business Owner,Japan,Nagoya,Premium,05/12/2014,4044,1,High,5,0,0.00%,"1,667.47",333.49
CUST02228,Mateo Allen,41,Male,Physician,United States,Seattle,Savings,20/12/2019,2203,0,Low,2,0,0.00%,79.16,39.58
CUST02229,Jacob Miller,21,Male,Consultant,France,Nice,Savings,30/01/2016,3623,0,Medium,3,0,0.00%,740.01,246.67
CUST02230,Sven Lee,49,Male,Civil Engineer,France,Marseille,Savings,13/08/2015,3793,0,Low,6,1,16.70%,"2,689.96",448.33
CUST02231,Arjun Thompson,51,Male,University Professor,Australia,Perth,Premium,25/04/2014,4268,0,Medium,9,0,0.00%,375.99,41.78
CUST02232,Larry Robinson,34,Male,Consultant,United States,Phoenix,Savings,14/10/2022,1174,0,Low,3,1,33.30%,450.93,150.31
CUST02233,Edward Green,27,Male,Architect,Brazil,Salvador,Checking,30/09/2016,3379,0,Low,5,0,0.00%,456.25,91.25
CUST02234,Andrew Rossi,27,Male,Physician,Japan,Yokohama,Checking,19/11/2014,4060,0,Low,5,0,0.00%,893.87,178.77
CUST02235,Daniel Perez,32,Male,Consultant,Germany,Berlin,Checking,02/09/2022,1216,0,High,6,0,0.00%,"1,871.49",311.92
CUST02236,Stephen Mensah,23,Male,Small Business Owner,Japan,Osaka,Checking,16/06/2019,2390,0,Low,4,0,0.00%,511.45,127.86
CUST02237,William Lopez,68,Male,Student,United States,Miami,Checking,13/05/2014,4250,0,Medium,17,0,0.00%,"1,988.21",116.95
CUST02238,Ingrid Rivera,29,Female,Lawyer,United Kingdom,Manchester,Checking,03/08/2013,4533,0,Medium,4,0,0.00%,368.64,92.16
CUST02239,Layla Nguyen,24,Female,Architect,Japan,Tokyo,Checking,15/04/2020,2086,0,Medium,8,0,0.00%,738.61,92.33
CUST02240,Robert Young,57,Male,Data Analyst,Germany,Munich,Premium,07/06/2016,3494,0,High,7,0,0.00%,"2,602.30",371.76
CUST02241,Paul Lewis,18,Male,Marketing Specialist,Germany,Munich,Savings,25/12/2018,2563,0,Medium,8,0,0.00%,"2,457.16",307.15
CUST02242,James Nguyen,43,Male,Marketing Specialist,United States,New York,Business,21/04/2014,4272,0,Medium,7,0,0.00%,615.87,87.98
CUST02243,Laura Mensah,33,Female,Data Analyst,United States,Houston,Checking,19/04/2019,2448,0,Low,8,0,0.00%,695.32,86.92
CUST02244,Rebecca Roberts,36,Female,Retired,United Arab Emirates,Abu Dhabi,Premium,30/12/2015,3654,0,Low,8,0,0.00%,578.39,72.3
CUST02245,Ivan King,37,Male,Electrician,Germany,Frankfurt,Checking,31/10/2019,2253,0,Low,4,0,0.00%,"1,173.98",293.5
CUST02246,Carol Botha,30,Female,Physician,United States,Los Angeles,Savings,05/03/2013,4684,0,Low,5,0,0.00%,597.73,119.55
CUST02247,Arjun Young,18,Male,Operations Manager,South Korea,Seoul,Checking,02/11/2022,1155,0,Low,6,0,0.00%,380.49,63.42
CUST02248,Aiko Schmidt,38,Female,Data Analyst,Brazil,Brasilia,Savings,29/09/2022,1189,0,Medium,5,0,0.00%,674.84,134.97
CUST02249,Noor Hall,32,Female,Student,United States,Houston,Savings,14/09/2018,2665,0,Low,2,0,0.00%,184.76,92.38
CUST02250,Amy Khan,18,Female,Retail Manager,United States,Miami,Savings,13/03/2023,1024,0,Low,5,0,0.00%,"1,024.87",204.97
CUST02251,Justin Ali,43,Male,Data Analyst,India,Mumbai,Checking,15/11/2013,4429,0,Low,3,0,0.00%,271.78,90.59
CUST02252,Karen Rodriguez,34,Female,Real Estate Agent,Brazil,Brasilia,Savings,10/03/2023,1027,0,Low,8,0,0.00%,752.33,94.04
CUST02253,Andrew Brown,53,Male,Student,Ireland,Cork,Savings,02/02/2019,2524,0,Low,1,0,0.00%,60.64,60.64
CUST02254,Rebecca Ramirez,20,Female,Real Estate Agent,Germany,Hamburg,Premium,11/06/2020,2029,0,Low,4,0,0.00%,"1,703.79",425.95
CUST02255,Amanda Robinson,54,Female,Project Manager,Australia,Perth,Checking,21/04/2022,1350,0,Low,2,0,0.00%,421.11,210.56
CUST02256,Anastasia Green,35,Female,University Professor,Mexico,Mexico City,Checking,31/01/2017,3256,0,Low,6,0,0.00%,679.29,113.22
CUST02257,Anastasia Thomas,34,Female,Freelance Writer,Canada,Toronto,Savings,13/01/2017,3274,0,Low,6,1,16.70%,"2,023.16",337.19
CUST02258,Daniel Harris,27,Male,Marketing Specialist,United States,Chicago,Checking,19/07/2014,4183,0,Low,4,0,0.00%,809.68,202.42
CUST02259,Fatima Thomas,48,Female,Consultant,United States,Los Angeles,Business,12/11/2022,1145,0,Medium,4,0,0.00%,156.68,39.17
CUST02260,Isabella Roberts,40,Female,Operations Manager,India,Chennai,Savings,24/08/2019,2321,0,Medium,5,0,0.00%,393.23,78.65
CUST02261,George White,41,Male,Nurse,Japan,Yokohama,Savings,09/12/2019,2214,0,Medium,5,0,0.00%,383.51,76.7
CUST02262,Andrew Silva,28,Male,Accountant,United States,Chicago,Savings,30/12/2020,1827,0,Low,3,0,0.00%,154.9,51.63
CUST02263,Wei Hernandez,21,Male,Consultant,India,Chennai,Premium,28/06/2015,3839,0,Low,2,1,50.00%,562.84,281.42
CUST02264,Santiago Davis,25,Male,Data Analyst,Singapore,Singapore,Checking,06/04/2016,3556,0,Low,6,0,0.00%,642.4,107.07
CUST02265,Jonathan Johnson,21,Male,Software Engineer,Brazil,Brasilia,Savings,10/08/2019,2335,0,Low,4,0,0.00%,491.99,123
CUST02266,Olga Haddad,26,Female,Physician,United Kingdom,London,Checking,15/03/2013,4674,0,Low,9,1,11.10%,"2,149.48",238.83
CUST02267,Fatima White,36,Female,Data Analyst,Canada,Vancouver,Premium,18/01/2020,2174,0,Low,11,2,18.20%,"3,373.03",306.64
CUST02268,Karen Mitchell,25,Female,Project Manager,United States,Chicago,Savings,03/12/2013,4411,0,Low,2,0,0.00%,"1,147.40",573.7
CUST02269,Thandiwe Thompson,31,Female,HR Manager,Germany,Munich,Checking,15/10/2014,4095,0,Low,6,0,0.00%,641.16,106.86
CUST02270,Robert Park,22,Male,Plumber,Canada,Toronto,Checking,13/11/2014,4066,0,Medium,6,0,0.00%,688.88,114.81
CUST02271,Susan Hall,56,Female,Real Estate Agent,United Arab Emirates,Dubai,Savings,20/04/2017,3177,0,Low,6,0,0.00%,899.03,149.84
CUST02272,Fatima Harris,49,Female,Architect,Brazil,Rio de Janeiro,Savings,16/01/2017,3271,0,Low,5,0,0.00%,962.38,192.48
CUST02273,Sofia Okafor,46,Female,Customer Support Rep,Brazil,Salvador,Checking,16/02/2015,3971,0,Low,6,0,0.00%,763.38,127.23
CUST02274,Justin Rodriguez,43,Male,Consultant,United States,Houston,Checking,27/10/2019,2257,0,Medium,7,1,14.30%,996.91,142.42
CUST02275,Fatima Harris,20,Female,Operations Manager,India,Chennai,Premium,15/06/2023,930,0,Low,1,0,0.00%,144.74,144.74
CUST02276,Priya Gonzalez,27,Female,University Professor,Canada,Ottawa,Checking,25/11/2022,1132,0,Low,3,0,0.00%,457.19,152.4
CUST02277,Jonathan Haddad,44,Male,Project Manager,United Kingdom,Leeds,Checking,26/01/2018,2896,0,Medium,7,1,14.30%,"1,200.23",171.46
CUST02278,Margaret Torres,31,Female,Consultant,United States,Chicago,Checking,24/11/2018,2594,0,Low,2,0,0.00%,154.65,77.33
CUST02279,Raj Kumar,44,Male,Lawyer,United Kingdom,Edinburgh,Checking,10/09/2019,2304,0,Low,4,0,0.00%,844.71,211.18
CUST02280,Richard Adams,18,Male,Data Analyst,Japan,Nagoya,Premium,30/01/2017,3257,0,Low,5,0,0.00%,"1,417.78",283.56
CUST02281,Sven Torres,23,Male,Freelance Writer,United Kingdom,London,Checking,02/01/2018,2920,0,Low,8,0,0.00%,"1,144.50",143.06
CUST02282,William Flores,46,Male,Plumber,United Kingdom,Leeds,Savings,14/07/2015,3823,0,Low,2,0,0.00%,200,100
CUST02283,Valentina Green,55,Female,Retired,France,Paris,Checking,05/12/2017,2948,1,High,8,1,12.50%,846.19,105.77
CUST02284,Stephanie Harris,47,Female,Physician,United Kingdom,Leeds,Checking,02/05/2023,974,0,Low,3,0,0.00%,389.94,129.98
CUST02285,Sharon Tanaka,50,Female,HR Manager,Mexico,Mexico City,Savings,20/03/2018,2843,0,Low,5,0,0.00%,870.75,174.15
CUST02286,Betty Gonzalez,28,Female,Chef,Canada,Vancouver,Checking,29/11/2013,4415,0,Low,6,0,0.00%,701.94,116.99
CUST02287,Mohammed Clark,48,Male,Retail Manager,United States,Houston,Savings,07/07/2017,3099,0,Low,4,0,0.00%,982.97,245.74
CUST02288,Jason Clark,42,Male,Plumber,Germany,Berlin,Checking,22/07/2013,4545,0,Low,4,0,0.00%,437.11,109.28
CUST02289,Sofia Nelson,43,Female,Graphic Designer,Australia,Perth,Checking,26/08/2014,4145,0,Low,12,1,8.30%,"1,393.10",116.09
CUST02290,Rebecca Garcia,57,Female,Sales Manager,Canada,Vancouver,Premium,16/03/2017,3212,0,High,1,0,0.00%,9.42,9.42
CUST02291,Sharon Flores,18,Female,Civil Engineer,South Africa,Durban,Checking,29/08/2015,3777,0,Low,4,0,0.00%,409.95,102.49
CUST02292,James Wang,25,Male,Customer Support Rep,United Kingdom,Edinburgh,Savings,10/09/2019,2304,0,Low,6,0,0.00%,"1,346.64",224.44
CUST02293,Thandiwe Rossi,48,Female,Financial Analyst,United Kingdom,Leeds,Savings,21/10/2023,802,0,Medium,4,0,0.00%,530.45,132.61
CUST02294,Ahmed Ali,49,Male,Sales Manager,Canada,Vancouver,Checking,17/02/2023,1048,0,Low,6,1,16.70%,905.93,150.99
CUST02295,Mateo Rossi,18,Male,Accountant,France,Lyon,Checking,24/11/2017,2959,0,Medium,5,0,0.00%,512.35,102.47
CUST02296,Emily Patel,32,Female,Small Business Owner,United Kingdom,Leeds,Checking,15/09/2020,1933,0,Low,4,0,0.00%,520.63,130.16
CUST02297,Susan Thomas,21,Female,Lawyer,United Kingdom,Manchester,Checking,06/04/2013,4652,0,Low,7,0,0.00%,422.76,60.39
CUST02298,Margaret Taylor,40,Female,HR Manager,Mexico,Mexico City,Savings,30/08/2018,2680,0,Low,7,0,0.00%,543.41,77.63
CUST02299,Robert Roberts,32,Male,Graphic Designer,South Korea,Seoul,Premium,15/05/2015,3883,0,Low,1,0,0.00%,"2,086.15","2,086.15"
CUST02300,Ryan Mitchell,46,Male,Chef,United States,Chicago,Checking,18/12/2018,2570,0,Low,5,0,0.00%,744.02,148.8
CUST02301,Stephen Harris,38,Male,Freelance Writer,Mexico,Mexico City,Savings,16/10/2015,3729,0,Low,4,0,0.00%,644.61,161.15
CUST02302,Karen Baker,62,Female,University Professor,Japan,Yokohama,Checking,01/08/2013,4535,0,Low,4,0,0.00%,390.86,97.72
CUST02303,Mateo Davis,26,Male,Lawyer,Japan,Nagoya,Premium,15/03/2022,1387,0,Low,7,0,0.00%,"1,547.55",221.08
CUST02304,Sandra White,52,Female,Pharmacist,United States,Houston,Business,26/02/2020,2135,0,Low,6,0,0.00%,931.29,155.22
CUST02305,Chidi Khan,40,Male,Accountant,Mexico,Mexico City,Checking,04/03/2017,3224,0,Low,8,0,0.00%,"1,871.86",233.98
CUST02306,Karen Okafor,28,Female,Consultant,United Kingdom,London,Business,02/09/2022,1216,0,Low,6,0,0.00%,308.83,51.47
CUST02307,Larry Williams,50,Male,Architect,United States,Chicago,Business,20/10/2015,3725,0,Medium,3,0,0.00%,369.44,123.15
CUST02308,Christopher Wilson,42,Male,Real Estate Agent,Italy,Milan,Checking,08/11/2023,784,0,Low,4,0,0.00%,"2,137.71",534.43
CUST02309,Stephanie Haddad,48,Female,Nurse,Canada,Vancouver,Checking,17/05/2015,3881,0,Low,6,0,0.00%,618.76,103.13
CUST02310,Elizabeth Williams,32,Female,Pharmacist,Mexico,Guadalajara,Savings,30/05/2013,4598,0,Low,4,0,0.00%,392.27,98.07
CUST02311,Carlos Roberts,20,Male,Chef,Canada,Vancouver,Savings,05/04/2016,3557,0,Medium,5,0,0.00%,402.74,80.55
CUST02312,Raj Ivanov,58,Male,Retail Manager,France,Lyon,Premium,29/10/2018,2620,0,Low,11,0,0.00%,"1,228.98",111.73
CUST02313,Christopher Torres,41,Male,Pharmacist,United States,Chicago,Checking,13/02/2013,4704,0,Low,5,0,0.00%,837.8,167.56
CUST02314,Nancy Mitchell,21,Female,Retired,United States,New York,Checking,29/01/2019,2528,0,Low,3,0,0.00%,374.08,124.69
CUST02315,Gary Chen,50,Male,Student,India,Hyderabad,Checking,15/05/2014,4248,0,Medium,6,0,0.00%,602.36,100.39
CUST02316,Kwame Rivera,42,Male,Civil Engineer,Mexico,Guadalajara,Checking,14/03/2019,2484,0,Low,7,0,0.00%,"1,911.60",273.09
CUST02317,Jacob Khan,49,Male,Lawyer,Mexico,Guadalajara,Savings,04/11/2019,2249,0,Low,2,0,0.00%,280.01,140.01
CUST02318,Sarah Kim,65,Female,Civil Engineer,Poland,Warsaw,Savings,27/06/2021,1648,0,Low,5,0,0.00%,627.11,125.42
CUST02319,Noor Campbell,34,Female,Plumber,Mexico,Guadalajara,Business,09/10/2017,3005,0,Low,2,0,0.00%,"1,557.90",778.95
CUST02320,Deborah Flores,50,Female,Civil Engineer,India,Chennai,Savings,03/05/2022,1338,0,Low,3,0,0.00%,"1,325.44",441.81
CUST02321,Cynthia Hill,57,Female,Plumber,Brazil,Salvador,Savings,08/05/2023,968,0,Low,4,0,0.00%,333.24,83.31
CUST02322,Santiago Lee,22,Male,Real Estate Agent,Germany,Hamburg,Premium,30/05/2013,4598,0,Low,6,0,0.00%,"1,014.87",169.15
CUST02323,Jacob Brown,61,Male,Student,India,Delhi,Checking,05/08/2019,2340,0,Medium,3,0,0.00%,595.8,198.6
CUST02324,Luca Haddad,43,Male,Freelance Writer,United States,Chicago,Business,23/09/2016,3386,0,Low,5,1,20.00%,513.9,102.78
