transaction_id,customer_id,customer_name,age,gender,occupation,home_country,home_city,account_type,account_age_days,transaction_date,transaction_time,transaction_hour,merchant_id,merchant_name,merchant_category,transaction_amount,currency,payment_method,device_type,is_new_device,login_attempts_failed,transaction_country,transaction_city,country_mismatch,transactions_last_24h,previous_fraud_flag,card_present,risk_score,is_fraud
TXN0014770,CUST02193,Aiko Baker,66,Female,Consultant,India,Delhi,Premium,1805,03/11/2025,21:33:10,21,MER0024,OneClick Retail,Online Retail,58.37,INR,Credit Card,Desktop - Windows,0,0,India,Bengaluru,0,1,0,0,0.66,0
TXN0014771,CUST01932,Camila Jones,38,Female,Pharmacist,Singapore,Singapore,Checking,1767,03/11/2025,23:00:01,23,MER0004,SuperSave Foods,Grocery,20.47,SGD,Credit Card,Mobile - iOS,0,0,Singapore,Singapore,0,1,0,1,0.42,0
TXN0014772,CUST00536,Yuki Davis,34,Female,Freelance Writer,United States,Houston,Premium,3118,03/11/2025,23:59:36,23,MER0001,FreshMart,Grocery,34.7,USD,Debit Card,Mobile - Android,0,3,United States,Phoenix,0,1,0,1,2.04,0
TXN0014773,CUST02350,Christopher Walker,53,Male,Freelance Writer,Germany,Berlin,Checking,4297,04/11/2025,01:29:53,1,MER0022,QuickCart Online,Online Retail,396.8,EUR,Mobile Wallet,Desktop - Windows,0,0,Germany,Munich,0,2,0,0,5.37,0
TXN0014774,CUST02589,Sofia Okafor,47,Female,Retired,United Kingdom,Leeds,Checking,1999,04/11/2025,06:48:55,6,MER0030,PlayZone Entertainment,Entertainment,29.73,GBP,Bank Transfer,Mobile - iOS,0,0,United Kingdom,Manchester,0,2,0,0,0.47,0
TXN0014775,CUST02214,Amanda Wright,52,Female,Teacher,Italy,Turin,Checking,4192,04/11/2025,07:25:54,7,MER0025,Urban Threads,Fashion & Apparel,123.82,EUR,Mobile Wallet,,0,0,Italy,Turin,0,1,0,1,0.34,0
TXN0014776,CUST02030,Mei Sanchez,29,Female,Project Manager,Singapore,Singapore,Checking,1292,04/11/2025,08:32:07,8,MER0023,MarketPlace Direct,Online Retail,163.68,SGD,Debit Card,Mobile - iOS,0,0,Singapore,Singapore,0,2,0,0,0.51,0
TXN0014777,CUST02508,Zanele Lewis,53,Female,Graphic Designer,United States,Miami,Checking,1592,04/11/2025,10:43:03,10,MER0008,GadgetZone,Electronics,188.25,USD,Credit Card,Mobile - iOS,0,0,United States,Los Angeles,0,3,0,0,2.43,0
TXN0014778,CUST01699,Anthony Johnson,39,Male,Physician,United Kingdom,Birmingham,Checking,826,04/11/2025,11:59:20,11,MER0017,Bella Cucina,Restaurants,132.75,GBP,Credit Card,Mobile - iOS,0,0,United Kingdom,Manchester,0,5,0,0,1.17,0
TXN0014779,CUST00182,Michelle Chen,51,Female,Nurse,United States,Chicago,Checking,945,04/11/2025,12:06:22,12,MER0022,QuickCart Online,Online Retail,322.98,USD,Mobile Wallet,POS Terminal,0,0,United States,Los Angeles,0,1,0,1,1.41,0
TXN0014780,CUST02338,Christopher Anderson,45,Male,Police Officer,Japan,Osaka,Checking,4698,04/11/2025,13:21:11,13,MER0041,AquaFlow Water Services,Utilities,79.26,JPY,Bank Transfer,Mobile - Android,0,0,Japan,Yokohama,0,1,0,0,0.61,0
TXN0014781,CUST02521,Ryan Ali,18,Male,Police Officer,France,Nice,Savings,1126,04/11/2025,14:15:52,14,MER0017,Bella Cucina,Restaurants,39.7,EUR,Debit Card,Desktop - Windows,0,0,France,Nice,0,0,0,1,0.2,0
TXN0014782,CUST00459,Betty Davis,56,Female,Project Manager,United States,Seattle,Savings,2940,04/11/2025,14:38:51,14,MER0044,Fixit Supply Co.,Home Improvement,280.28,USD,Credit Card,POS Terminal,1,0,United States,New York,0,1,0,1,1.79,0
TXN0014783,CUST01077,Donna Martinez,33,Female,Nurse,United States,Chicago,Checking,1890,04/11/2025,16:30:47,16,MER0005,,Electronics,"1,446.13",USD,Credit Card,Mobile - iOS,0,0,United States,New York,0,1,0,0,4.9,0
TXN0014784,CUST01801,Margaret Singh,43,Female,Project Manager,United States,Los Angeles,Checking,1951,04/11/2025,16:39:16,16,MER0044,Fixit Supply Co.,Home Improvement,87.33,USD,Bank Transfer,Mobile - Android,0,0,United States,Boston,0,2,0,0,0.32,0
TXN0014785,CUST01081,Laura Baker,58,Female,Pharmacist,Mexico,Monterrey,Business,3982,04/11/2025,17:10:57,17,MER0033,PetroMax Station,Fuel & Gas Stations,28.87,MXN,Debit Card,Mobile - iOS,1,0,Mexico,Guadalajara,0,1,0,1,0.34,0
TXN0014786,CUST00366,Patricia Walker,53,Female,Civil Engineer,Japan,Tokyo,Checking,1173,04/11/2025,20:03:37,20,MER0011,TransCity Airlines,Travel & Airlines,232.92,JPY,Credit Card,Mobile - iOS,0,0,Japan,Tokyo,0,3,0,0,0.99,0
TXN0014787,CUST01612,Raj Jackson,20,Male,Plumber,South Korea,Busan,Checking,4558,04/11/2025,20:27:06,20,MER0020,Cafe Lumiere,Restaurants,22.37,KRW,Credit Card,Mobile - Android,1,0,South Korea,Seoul,0,1,0,0,2.43,0
TXN0014788,CUST02416,Santiago Allen,36,Male,,India,Hyderabad,Checking,857,04/11/2025,22:18:49,22,MER0022,QuickCart Online,Online Retail,187.5,INR,Debit Card,Mobile - Android,0,1,India,Hyderabad,0,0,0,1,2.08,0
TXN0014789,CUST01320,Donna Jackson,53,Female,Graphic Designer,United States,Phoenix,Premium,3906,05/11/2025,03:43:39,3,MER0023,MarketPlace Direct,Online Retail,52.39,AED,Bank Transfer,Mobile - iOS,0,1,United Arab Emirates,Abu Dhabi,1,1,0,0,21.64,0
TXN0014790,CUST01033,Ivan Kim,44,Male,Consultant,Singapore,Singapore,Savings,3562,05/11/2025,04:58:51,4,MER0035,National Gas & Go,Fuel & Gas Stations,29.25,SGD,Debit Card,Mobile - iOS,0,0,Singapore,Singapore,0,1,0,0,1.14,0
TXN0014791,CUST02041,Paul Moore,40,Male,Retail Manager,Australia,Melbourne,Checking,941,05/11/2025,05:01:17,5,MER0034,QuickFuel Stop,Fuel & Gas Stations,14.53,AUD,Bank Transfer,Mobile - iOS,0,0,Australia,Brisbane,0,1,0,1,0.57,0
TXN0014792,CUST00768,Amanda Martinez,37,Female,Data Analyst,United Kingdom,Manchester,Checking,2711,05/11/2025,05:29:33,5,MER0013,Grand Horizon Hotels,Hotels & Lodging,301.91,GBP,Credit Card,Tablet,0,0,United Kingdom,London,0,1,0,0,1.94,0
TXN0014793,CUST02456,Zanele Lopez,52,,Retail Manager,United States,Phoenix,Business,2987,05/11/2025,06:55:47,6,MER0026,StyleHouse Boutique,Fashion & Apparel,130.1,USD,Prepaid Card,Desktop - macOS,0,0,United States,Seattle,0,1,0,1,0.41,0
TXN0014794,CUST00278,Linda Martinez,41,Female,Real Estate Agent,France,Nice,Premium,2248,05/11/2025,07:48:06,7,MER0024,OneClick Retail,Online Retail,60.44,EUR,Mobile Wallet,Mobile - Android,0,0,France,Nice,0,1,0,0,0.97,0
TXN0014795,CUST01021,Raj Lopez,43,Male,Physician,United States,Seattle,Savings,1089,05/11/2025,07:58:45,7,MER0034,QuickFuel Stop,Fuel & Gas Stations,39.98,USD,Debit Card,Mobile - iOS,0,0,United States,Phoenix,0,1,0,0,0.39,0
TXN0014796,CUST00858,Klaus Nelson,30,Male,Physician,United Kingdom,Edinburgh,Business,2466,05/11/2025,08:48:10,8,MER0037,Wellness Drug Store,Healthcare & Pharmacy,23.03,GBP,Debit Card,Mobile - iOS,0,1,United Kingdom,Manchester,0,0,0,1,1.72,0
TXN0014797,CUST00320,Thandiwe Robinson,54,Female,Retired,Italy,Rome,Business,3150,05/11/2025,09:21:08,9,MER0014,StayEasy Inn,Hotels & Lodging,561.2,EUR,Debit Card,Mobile - Android,0,1,Italy,Turin,0,2,0,1,0.94,0
TXN0014798,CUST02324,Luca Haddad,43,Male,Freelance Writer,United States,Chicago,Business,3386,05/11/2025,10:32:42,10,MER0017,Bella Cucina,Restaurants,23.47,USD,Mobile Wallet,Desktop - Windows,0,3,United States,Los Angeles,0,2,0,1,2.85,0
TXN0014799,CUST02755,Karen Martinez,22,Female,Marketing Specialist,South Africa,Cape Town,Business,1886,05/11/2025,10:34:19,10,MER0024,OneClick Retail,Online Retail,61.46,ZAR,Bank Transfer,Mobile - Android,0,3,South Africa,Cape Town,0,0,0,0,0.89,0
TXN0014800,CUST00524,Barbara King,49,,Police Officer,Germany,Berlin,Premium,849,05/11/2025,11:32:02,11,MER0023,MarketPlace Direct,Online Retail,264.06,EUR,Debit Card,Mobile - iOS,0,1,Germany,Berlin,0,1,0,1,0.69,0
TXN0014801,CUST01480,Barbara Wilson,57,Female,Pharmacist,United States,Seattle,Savings,4095,05/11/2025,12:21:19,12,MER0029,CineStar Theaters,Entertainment,47.14,USD,Debit Card,Tablet,0,0,United States,Houston,0,0,0,0,0.35,0
TXN0014802,CUST00129,Priya Nguyen,61,Female,Teacher,Germany,Munich,Premium,1940,05/11/2025,14:51:03,14,MER0049,Sterling & Stone,Jewelry & Luxury Goods,539.81,EUR,Mobile Wallet,,0,1,Germany,Berlin,0,1,0,0,4.97,0
TXN0014803,CUST00691,Thandiwe Ramirez,42,Female,University Professor,United Kingdom,Edinburgh,Checking,4182,05/11/2025,15:24:51,15,MER0048,Prestige Luxury House,Jewelry & Luxury Goods,"2,026.39",GBP,Credit Card,Desktop - Windows,0,0,United Kingdom,Manchester,0,1,0,1,1.23,0
TXN0014804,CUST02954,Laura Ali,25,Female,Nurse,Poland,Warsaw,Checking,980,05/11/2025,17:33:46,17,MER0019,Spice Route Kitchen,Restaurants,9.37,PLN,Contactless/NFC,Mobile - Android,0,3,Poland,Warsaw,0,1,0,1,0.72,0
TXN0014805,CUST00994,Jacob Mitchell,44,Male,Operations Manager,France,Lyon,Premium,1830,05/11/2025,17:42:14,17,MER0035,National Gas & Go,Fuel & Gas Stations,68.22,EUR,Credit Card,Mobile - iOS,0,1,France,Paris,0,1,0,1,0.38,0
TXN0014806,CUST02855,Michael Rossi,32,Male,HR Manager,South Africa,Cape Town,Premium,4676,05/11/2025,18:03:03,18,MER0019,Spice Route Kitchen,Restaurants,157.16,ZAR,Credit Card,POS Terminal,0,0,South Africa,Johannesburg,0,0,0,1,1.07,0
TXN0014807,CUST02637,Barbara Robinson,56,Female,Teacher,United Kingdom,Birmingham,Business,2035,05/11/2025,18:30:05,18,MER0014,StayEasy Inn,Hotels & Lodging,202.21,GBP,Debit Card,Mobile - iOS,1,1,United Kingdom,,0,1,0,1,1.97,0
TXN0014808,CUST00781,Edward Scott,,Male,Chef,Canada,Vancouver,Premium,3100,05/11/2025,20:04:50,20,MER0042,BuildRight Hardware,Home Improvement,95.15,CAD,Credit Card,Desktop - Windows,0,1,Canada,Calgary,0,0,0,1,0.89,0
TXN0014809,CUST02921,Jessica Clark,53,Female,Graphic Designer,United Kingdom,London,Savings,4310,05/11/2025,20:38:46,20,MER0028,Chic Avenue,Fashion & Apparel,81.87,GBP,Credit Card,Mobile - iOS,1,0,United Kingdom,London,0,0,0,1,1.31,0
TXN0014810,CUST02277,Jonathan Haddad,44,Male,Project Manager,United Kingdom,Leeds,Checking,2896,05/11/2025,21:45:19,21,MER0016,Comfort Nest Lodging,Hotels & Lodging,836.96,GBP,Credit Card,Desktop - Windows,0,0,United Kingdom,,0,0,0,1,0.29,0
TXN0014811,CUST02749,Raj Silva,59,Male,Financial Analyst,India,Bengaluru,Savings,4131,06/11/2025,05:46:44,5,MER0036,CarePlus Pharmacy,Healthcare & Pharmacy,101.12,INR,Mobile Wallet,Mobile - Android,0,0,India,Mumbai,0,0,0,0,1.47,0
TXN0014812,CUST01921,Joshua Scott,40,Male,Retail Manager,Brazil,Salvador,Premium,1676,06/11/2025,05:59:05,5,MER0022,QuickCart Online,Online Retail,34.47,BRL,Debit Card,Tablet,0,0,Brazil,Sao Paulo,0,1,0,0,0.94,0
TXN0014813,CUST01172,Mei White,18,Female,Project Manager,Brazil,Salvador,Premium,1632,06/11/2025,09:24:25,9,MER0012,Voyager Air,Travel & Airlines,804.94,BRL,Debit Card,Mobile - iOS,0,3,Brazil,Sao Paulo,0,3,0,0,0.64,0
TXN0014814,CUST02162,Kevin Lee,52,Male,Electrician,Japan,Yokohama,Business,1714,06/11/2025,10:06:00,10,MER0018,The Grill House,Restaurants,191.27,JPY,Debit Card,Mobile - Android,0,0,Japan,Yokohama,0,2,0,0,18.89,0
TXN0014815,CUST00142,John Harris,33,Male,HR Manager,United States,Seattle,Checking,3310,06/11/2025,11:34:00,11,MER0006,ByteHub Store,Electronics,594.19,USD,Mobile Wallet,Mobile - Android,0,0,United States,Seattle,0,1,0,1,0.94,0
TXN0014816,CUST02163,Timothy Brown,42,Male,Sales Manager,United Kingdom,Edinburgh,Premium,1264,06/11/2025,12:27:20,12,MER0003,Urban Grocery Co.,Grocery,59.72,GBP,Credit Card,Tablet,0,0,United Kingdom,Birmingham,0,1,0,0,0.11,0
TXN0014817,CUST02251,Justin Ali,43,Male,Data Analyst,India,Mumbai,Checking,4429,06/11/2025,12:56:53,12,MER0033,PetroMax Station,Fuel & Gas Stations,52.03,INR,Mobile Wallet,Desktop - Windows,0,0,India,Delhi,0,1,0,0,0.34,0
TXN0014818,CUST02038,Sharon Patel,47,Female,Data Analyst,United States,Los Angeles,Checking,2180,06/11/2025,13:09:35,13,MER0015,Metropolitan Suites,Hotels & Lodging,"1,269.97",KRW,Debit Card,Desktop - Windows,0,0,South Korea,Seoul,1,2,0,0,6.34,0
TXN0014819,CUST00062,George Chen,24,Male,Operations Manager,United States,Houston,Savings,1852,06/11/2025,13:49:39,13,MER0021,ShopSphere,Online Retail,464.57,USD,Mobile Wallet,Tablet,1,0,United States,Miami,0,0,0,0,19.63,0
TXN0014820,CUST02089,Scott Muller,35,Male,Chef,South Africa,Johannesburg,Checking,3560,06/11/2025,13:55:19,13,MER0004,SuperSave Foods,Grocery,51.64,ZAR,Credit Card,Desktop - Windows,0,2,South Africa,Johannesburg,0,1,0,0,0.22,0
TXN0014821,CUST02504,Sarah Gonzalez,44,Female,Police Officer,United States,Miami,Premium,1599,06/11/2025,14:59:12,14,MER0020,Cafe Lumiere,Restaurants,48.88,USD,Credit Card,POS Terminal,0,0,United States,Chicago,0,0,1,1,3.47,0
TXN0014822,CUST02868,Mei Mensah,62,Female,University Professor,Canada,Montreal,Checking,2407,06/11/2025,15:02:37,15,MER0017,Bella Cucina,Restaurants,23.96,CAD,Credit Card,Mobile - Android,0,0,Canada,,0,0,0,0,0.29,0
TXN0014823,CUST02369,Yuki Green,44,Female,Lawyer,Japan,Osaka,Checking,2396,06/11/2025,15:18:26,15,MER0001,FreshMart,Grocery,75.36,JPY,Mobile Wallet,Desktop - macOS,0,0,Japan,Tokyo,0,0,0,1,0.54,0
TXN0014824,CUST00924,Yuki Torres,36,Female,Electrician,United States,Seattle,Premium,1823,06/11/2025,15:44:42,15,MER0033,PetroMax Station,Fuel & Gas Stations,39.41,USD,Credit Card,Desktop - macOS,1,0,United States,Seattle,0,2,0,1,2,0
TXN0014825,CUST00276,Joshua Flores,30,Male,Chef,Germany,Hamburg,Checking,1442,06/11/2025,16:34:30,16,MER0026,StyleHouse Boutique,Fashion & Apparel,67.26,EUR,Bank Transfer,Desktop - Windows,0,0,Germany,Hamburg,0,2,0,0,0.37,0
TXN0014826,CUST02042,George Roberts,41,Male,Pharmacist,United Kingdom,Manchester,Savings,2503,06/11/2025,16:37:23,16,MER0020,Cafe Lumiere,Restaurants,77.08,GBP,Bank Transfer,Mobile - iOS,0,0,United Kingdom,Manchester,0,2,0,0,0.72,0
TXN0014827,CUST02528,Yuki Thompson,34,Female,Small Business Owner,United Kingdom,Leeds,Savings,2686,06/11/2025,17:45:10,17,MER0025,Urban Threads,Fashion & Apparel,51.82,GBP,Debit Card,Mobile - iOS,0,2,United Kingdom,Birmingham,0,0,0,0,1.73,0
TXN0014828,CUST02052,Joseph Rossi,39,Male,Chef,Australia,Brisbane,Checking,965,06/11/2025,18:28:57,18,MER0004,SuperSave Foods,Grocery,71.27,AUD,Contactless/NFC,Mobile - Android,0,4,Australia,Brisbane,0,0,0,1,3.08,0
TXN0014829,CUST02947,Ashley Allen,49,Female,,United Arab Emirates,Dubai,Checking,1320,06/11/2025,19:18:56,19,MER0019,Spice Route Kitchen,Restaurants,32.93,AED,Bank Transfer,,0,2,United Arab Emirates,Dubai,0,2,0,0,3.12,0
TXN0014830,CUST02711,Yuki Santos,29,Female,Pharmacist,India,Bengaluru,Savings,3842,06/11/2025,19:54:43,19,MER0001,FreshMart,Grocery,43.64,INR,Credit Card,Mobile - Android,0,0,India,Bengaluru,0,1,0,0,0.71,0
TXN0014831,CUST02286,Betty Gonzalez,28,Female,,Canada,Vancouver,Checking,4415,06/11/2025,21:09:52,21,MER0020,Cafe Lumiere,Restaurants,46.44,CAD,Credit Card,Desktop - macOS,0,1,Canada,Toronto,0,2,0,1,1.23,0
TXN0014832,CUST01357,Steven Baker,38,Male,Customer Support Rep,Mexico,Mexico City,Checking,4125,06/11/2025,21:35:55,21,MER0012,Voyager Air,Travel & Airlines,540.12,MXN,Credit Card,Desktop - Windows,0,0,Mexico,Mexico City,0,0,0,0,1.11,0
TXN0014833,CUST01282,Deborah Brown,37,,Chef,Germany,Munich,Savings,3914,06/11/2025,21:36:05,21,MER0002,GreenBasket Grocers,Grocery,156.41,EUR,Bank Transfer,Mobile - Android,0,1,Germany,Hamburg,0,1,1,1,20.87,0
TXN0014834,CUST00004,Sandra Ali,54,Female,Project Manager,Singapore,Singapore,Checking,4075,06/11/2025,22:07:39,22,MER0002,,Grocery,39.55,SGD,Debit Card,Mobile - Android,0,0,Singapore,Singapore,0,1,0,0,0.23,0
TXN0014835,CUST01686,Christopher Schmidt,50,Male,Sales Manager,United Arab Emirates,Sharjah,Checking,1634,06/11/2025,23:35:18,23,MER0014,StayEasy Inn,Hotels & Lodging,372.24,AED,Mobile Wallet,Desktop - Windows,0,0,United Arab Emirates,Dubai,0,0,0,1,1.13,0
TXN0014836,CUST00967,Edward Rodriguez,28,Male,Architect,Brazil,Sao Paulo,Checking,3567,07/11/2025,00:27:23,0,MER0026,StyleHouse Boutique,Fashion & Apparel,158.92,BRL,Mobile Wallet,Desktop - Windows,0,0,Brazil,Salvador,0,0,0,1,0.45,0
TXN0014837,CUST02347,Freya Harris,38,Female,Retail Manager,United States,Phoenix,Checking,1852,07/11/2025,01:31:57,1,MER0042,BuildRight Hardware,Home Improvement,93.82,USD,Bank Transfer,,1,0,United States,Miami,0,0,0,1,1.08,0
TXN0014838,CUST00618,Sandra Hall,43,Female,Small Business Owner,United States,Chicago,Savings,1180,07/11/2025,05:53:04,5,MER0036,CarePlus Pharmacy,Healthcare & Pharmacy,78.35,USD,Mobile Wallet,Mobile - Android,0,4,United States,Seattle,0,2,0,1,3.08,0
TXN0014839,CUST01393,Rebecca Ramirez,33,Female,Small Business Owner,Germany,Hamburg,Checking,4400,07/11/2025,06:14:17,6,MER0013,Grand Horizon Hotels,Hotels & Lodging,800.99,EUR,Debit Card,Desktop - macOS,0,0,Germany,Hamburg,0,1,0,0,0.37,0
TXN0014840,CUST01199,Valentina White,46,Female,Pharmacist,Canada,Calgary,Business,4000,07/11/2025,07:45:24,7,MER0025,Urban Threads,Fashion & Apparel,36.71,CAD,Mobile Wallet,Mobile - Android,0,0,Canada,Ottawa,0,2,0,1,0.44,0
TXN0014841,CUST02273,Sofia Okafor,46,Female,Customer Support Rep,Brazil,Salvador,Checking,3971,07/11/2025,09:08:44,9,MER0017,Bella Cucina,Restaurants,66.27,BRL,Bank Transfer,Mobile - iOS,0,1,Brazil,Brasilia,0,1,0,0,2.06,0
TXN0014842,CUST00327,Valentina King,45,Female,Architect,United Kingdom,Edinburgh,Savings,1547,07/11/2025,09:38:56,9,MER0033,PetroMax Station,Fuel & Gas Stations,59.16,GBP,Debit Card,Mobile - Android,1,1,United Kingdom,Birmingham,0,0,0,0,3.41,0
TXN0014843,CUST00646,Stephanie Martin,43,Female,Customer Support Rep,Germany,Berlin,Business,807,07/11/2025,10:18:36,10,MER0022,QuickCart Online,Online Retail,134.82,EUR,Mobile Wallet,Tablet,0,0,Germany,Munich,0,0,0,1,0.27,0
TXN0014844,CUST00290,Noor Dubois,39,Female,HR Manager,United Kingdom,Edinburgh,Business,3910,07/11/2025,11:26:34,11,MER0002,GreenBasket Grocers,Grocery,40.82,GBP,Mobile Wallet,Mobile - iOS,0,0,United Kingdom,Manchester,0,0,0,0,1.16,0
TXN0014845,CUST02692,Jonathan Mensah,40,,Plumber,Mexico,Monterrey,Checking,2934,07/11/2025,12:34:25,12,MER0018,The Grill House,Restaurants,28.8,MXN,Mobile Wallet,Mobile - iOS,0,0,Mexico,Monterrey,0,2,0,0,0.47,0
TXN0014846,CUST01822,Stephen Botha,43,Male,Civil Engineer,Brazil,Salvador,Business,2727,07/11/2025,12:47:17,12,MER0010,GlobalWings Travel,Travel & Airlines,493.35,BRL,Debit Card,Mobile - iOS,0,0,Brazil,Salvador,0,0,0,1,0.46,0
TXN0014847,CUST02358,Grace Thomas,23,Female,,Canada,Toronto,Savings,1530,07/11/2025,12:53:42,12,MER0002,GreenBasket Grocers,Grocery,26.45,CAD,Debit Card,Mobile - iOS,1,0,Canada,Ottawa,0,0,0,0,1.59,0
TXN0014848,CUST02258,Daniel Harris,27,Male,Marketing Specialist,United States,Chicago,Checking,4183,07/11/2025,13:09:50,13,MER0024,OneClick Retail,Online Retail,48.96,USD,Credit Card,Mobile - iOS,0,0,United States,Chicago,0,1,0,0,0.28,0
TXN0014849,CUST02003,Linda Khan,49,Female,Pharmacist,South Africa,Durban,Checking,1015,07/11/2025,14:32:04,14,MER0039,MetroPower Utility,Utilities,134.3,ZAR,Bank Transfer,Mobile - Android,0,0,South Africa,Cape Town,0,1,0,1,0.93,0
TXN0014850,CUST00661,Ryan Dubois,20,Male,Police Officer,Germany,Munich,Savings,3593,07/11/2025,14:50:41,14,MER0024,OneClick Retail,Online Retail,114.67,EUR,Debit Card,Mobile - iOS,0,0,Germany,Munich,0,3,0,0,0.38,0
TXN0014851,CUST02134,Mary Kim,43,Female,Teacher,United Kingdom,Edinburgh,Savings,2208,07/11/2025,16:07:20,16,MER0007,CircuitCity Direct,Electronics,486.72,GBP,Mobile Wallet,Desktop - macOS,0,0,United Kingdom,Birmingham,0,1,0,0,2.98,0
TXN0014852,CUST02505,Linda Johnson,36,Female,Nurse,Mexico,Guadalajara,Savings,3317,07/11/2025,16:10:14,16,MER0033,PetroMax Station,Fuel & Gas Stations,26.51,MXN,Credit Card,Mobile - iOS,0,4,Mexico,Monterrey,0,1,0,0,2.64,0
TXN0014853,CUST00952,Amanda Botha,33,Female,Chef,Brazil,Sao Paulo,Checking,1292,07/11/2025,16:20:50,16,MER0017,Bella Cucina,Restaurants,89.28,BRL,Credit Card,Desktop - macOS,0,3,Brazil,Salvador,0,1,1,1,25.38,0
TXN0014854,CUST01522,Anastasia Miller,35,Female,University Professor,Brazil,Brasilia,Savings,2634,07/11/2025,16:34:37,16,MER0024,OneClick Retail,Online Retail,176.84,BRL,Mobile Wallet,Mobile - Android,0,1,Brazil,Sao Paulo,0,2,0,1,0.61,0
TXN0014855,CUST01355,Daniel Nelson,49,Male,Small Business Owner,Japan,Tokyo,Checking,3324,07/11/2025,18:07:03,18,MER0044,Fixit Supply Co.,Home Improvement,129.95,JPY,Mobile Wallet,Mobile - Android,0,0,Japan,Nagoya,0,3,0,0,0.33,0
TXN0014856,CUST01261,Isabella Rossi,19,Female,Marketing Specialist,United Kingdom,London,Checking,2923,07/11/2025,21:30:21,21,MER0029,CineStar Theaters,Entertainment,53.33,GBP,Credit Card,Desktop - Windows,0,3,United Kingdom,Leeds,0,1,1,0,14.58,0
TXN0014857,CUST01494,Sarah Brown,37,Female,Architect,Australia,Sydney,Savings,4319,07/11/2025,22:23:41,22,MER0002,GreenBasket Grocers,Grocery,60.25,AUD,Credit Card,Desktop - macOS,0,3,Australia,Melbourne,0,1,0,0,3.43,0
TXN0014858,CUST02798,Carol Miller,27,Female,Chef,Spain,Barcelona,Checking,3928,07/11/2025,23:34:07,23,MER0056,InstantWire Services,Money Transfer Services,"1,036.60",EUR,Credit Card,Mobile - iOS,0,0,Spain,Valencia,0,2,0,0,1.27,0
TXN0014859,CUST02651,Jessica Young,30,Female,Sales Manager,Australia,Sydney,Checking,1705,08/11/2025,01:12:16,1,MER0026,StyleHouse Boutique,Fashion & Apparel,68.7,AUD,Credit Card,Mobile - Android,0,0,Australia,Melbourne,0,2,0,1,0.51,0
TXN0014860,CUST01231,Brian Martin,48,Male,Software Engineer,Brazil,Sao Paulo,Checking,2645,08/11/2025,07:18:08,7,MER0004,SuperSave Foods,Grocery,159.09,BRL,Prepaid Card,Desktop - Windows,0,0,Brazil,Sao Paulo,0,1,0,0,2.02,0
TXN0014861,CUST02486,Laura Rodriguez,18,Female,,United States,Los Angeles,Savings,3645,08/11/2025,08:47:37,8,MER0002,GreenBasket Grocers,Grocery,83.56,USD,Credit Card,Tablet,0,1,United States,Los Angeles,0,0,0,1,0.27,0
TXN0014862,CUST00238,Stephanie Chen,46,Female,Freelance Writer,Poland,Krakow,Business,3540,08/11/2025,09:30:59,9,MER0025,Urban Threads,Fashion & Apparel,47.44,PLN,Mobile Wallet,Mobile - iOS,0,0,Poland,Krakow,0,0,0,1,0.16,0
TXN0014863,CUST00222,Carol Kumar,28,Female,Project Manager,India,Chennai,Premium,3666,08/11/2025,10:22:41,10,MER0028,Chic Avenue,Fashion & Apparel,32.51,INR,Bank Transfer,Desktop - macOS,0,0,India,Chennai,0,2,0,0,0.64,0
TXN0014864,CUST00316,Samuel Green,46,Male,Graphic Designer,India,Chennai,Checking,3285,08/11/2025,10:39:09,10,MER0032,GameSphere,Entertainment,48.18,INR,Mobile Wallet,Mobile - Android,0,0,India,Chennai,0,3,0,0,0.38,0
TXN0014865,CUST00659,Susan Wang,53,Female,Teacher,Japan,Tokyo,Checking,3922,08/11/2025,12:00:49,12,MER0006,ByteHub Store,Electronics,120.31,JPY,Debit Card,Mobile - Android,0,0,Japan,Osaka,0,2,0,1,0.89,0
TXN0014866,CUST01358,Elizabeth Khan,29,Female,Freelance Writer,India,Mumbai,Checking,3321,08/11/2025,12:02:39,12,MER0038,MediFirst Clinic,Healthcare & Pharmacy,161.57,INR,Credit Card,Mobile - iOS,0,0,India,Chennai,0,2,0,0,0.21,0
TXN0014867,CUST02199,Margaret Jackson,50,Female,Customer Support Rep,United Arab Emirates,Sharjah,Checking,1668,08/11/2025,13:13:41,13,MER0008,GadgetZone,Electronics,279.82,AED,Credit Card,Desktop - macOS,0,0,United Arab Emirates,Sharjah,0,1,0,1,1.22,0
TXN0014868,CUST00054,Emily Santos,31,Female,Retail Manager,Canada,Montreal,Premium,4468,08/11/2025,15:18:03,15,MER0023,MarketPlace Direct,Online Retail,50.87,CAD,Bank Transfer,POS Terminal,1,0,Canada,Calgary,0,0,0,1,0.43,0
TXN0014869,CUST00883,Patricia Mensah,45,Female,Financial Analyst,United Kingdom,Manchester,Checking,1381,08/11/2025,15:30:35,15,MER0027,TrendLine Apparel,Fashion & Apparel,149.12,GBP,Credit Card,Mobile - iOS,0,0,United Kingdom,Edinburgh,0,1,0,0,0.48,0
TXN0014870,CUST00797,Freya Miller,52,Female,Software Engineer,Germany,Hamburg,Checking,2906,08/11/2025,15:47:26,15,MER0005,TechWorld Electronics,Electronics,421.06,EUR,Credit Card,POS Terminal,0,0,Germany,Frankfurt,0,2,0,1,0.89,0
